LSOA21CD,num_sales,total_floor_area,total_price,price_per_sqm,adj_price_per_sqm
E01027875,495,79491.5528,161997045.0,2038,3107
E01032984,981,108321.22700000007,207615412.0,1917,3107
E01001054,261,21561.610000000004,43443390.0,2015,3107
E01011451,512,42474.680000000015,82520584.0,1943,3106
E01032208,845,86799.87400000004,175830714.0,2026,3106
E01013990,584,69413.86500000003,144178065.0,2077,3106
E01015393,724,58768.810000000005,116190536.0,1977,3106
E01005769,1100,90788.78800000002,182687787.0,2012,3106
E01010178,630,50396.771999999975,101150888.0,2007,3106
E01019971,1190,81455.01200000005,153923866.0,1890,3106
E01023762,439,37099.14,76525433.0,2063,3106
E01013424,437,50702.03199999999,103115423.0,2034,3106
E01035405,863,86501.09,184641902.0,2135,3106
E01003520,274,26206.26,49956127.0,1906,3105
E01024541,970,94463.79619999992,191935486.0,2032,3105
E01020136,932,86023.29000000001,181830960.0,2114,3105
E01022783,651,72583.13,146606340.0,2020,3105
E01034810,756,74783.14000000001,158486424.0,2119,3105
E01035153,577,59269.12640000001,132453193.0,2235,3105
E01032192,606,66747.26600000003,141643158.0,2122,3105
E01017329,749,73742.93000000002,149296014.0,2025,3105
E01007918,585,72600.53999999998,149358999.0,2057,3105
E01033790,328,26633.059999999994,53699953.0,2016,3104
E01032980,1028,69808.27000000003,130115341.0,1864,3104
E01027129,673,94669.21500000003,192654039.0,2035,3104
E01031811,1007,75474.91799999999,147628900.0,1956,3104
E01016795,992,76498.69000000005,150680518.0,1970,3104
E01030134,297,40518.35000000001,83619047.0,2064,3104
E01031780,456,45240.02799999999,91316134.0,2018,3104
E01005767,462,58567.05,121627801.0,2077,3104
E01021326,750,58027.945999999996,114129033.0,1967,3104
E01011557,553,60437.709999999985,122732218.0,2031,3104
E01027631,917,67051.77807999996,132049803.0,1969,3104
E01031454,1273,96202.29899999988,184517971.0,1918,3104
E01029890,618,55696.55000000003,116355954.0,2089,3104
E01026915,842,87835.86080000005,180851602.0,2059,3103
E01006150,815,77025.73000000004,156832313.0,2036,3103
E01026744,937,98373.19679999998,203398454.0,2068,3103
E01016003,993,62891.46299999999,126355632.0,2009,3103
E01017462,610,79710.65000000001,157209924.0,1972,3103
E01028842,323,47048.49200000001,95055185.0,2020,3103
E01010546,469,79575.17000000001,164271230.0,2064,3102
E01011453,629,65841.62720000002,133860181.0,2033,3102
E01024396,391,32396.130000000005,66227407.0,2044,3102
E01017323,451,56609.27000000002,116583900.0,2059,3102
E01001672,548,41818.70000000002,80563153.0,1926,3102
E01028429,424,37738.63600000001,76330554.0,2023,3102
E01017066,624,53050.87199999999,107746137.0,2031,3101
E01035127,596,78168.674,163173890.0,2087,3101
E01022192,304,26970.1,52798119.0,1958,3101
E01016079,453,41207.710000000014,82076442.0,1992,3101
E01032696,302,36967.73000000002,74943778.0,2027,3101
E01024640,793,61268.07799999994,124850076.0,2038,3101
E01020027,661,50395.748,99279111.0,1970,3101
E01018951,797,97512.38500000004,198749996.0,2038,3101
E01015986,439,34489.042000000016,70881842.0,2055,3101
E01026881,928,90152.62740000003,187734939.0,2082,3101
E01034049,436,55189.09000000001,124392295.0,2254,3101
E01021831,464,32901.84999999999,66241479.0,2013,3101
E01027050,557,86866.66199999998,175709516.0,2023,3101
E01029211,348,47616.51,98277245.0,2064,3101
E01032868,284,19217.059999999998,36978907.0,1924,3101
E01030221,562,74523.53,152757300.0,2050,3100
E01022768,437,33253.963999999985,66568598.0,2002,3100
E01031262,764,50586.426,97066543.0,1919,3100
E01029873,614,64981.89600000004,131787650.0,2028,3100
E01019923,517,39784.819999999985,80540792.0,2024,3100
E01006147,447,48343.92999999999,101012855.0,2089,3100
E01021065,876,55588.985,108492416.0,1952,3100
E01016906,295,26863.229999999996,54186507.0,2017,3100
E01032051,391,56195.56899999997,114027101.0,2029,3100
E01035173,486,39204.18999999999,77093585.0,1966,3099
E01018120,716,78253.98399999998,157455816.0,2012,3099
E01021352,557,48433.78999999999,95550062.0,1973,3099
E01014878,1562,116617.47989999989,218733417.0,1876,3099
E01031154,721,68752.00999999992,137949619.0,2006,3099
E01016900,241,19047.780000000002,37649357.0,1977,3099
E01027018,896,117471.09000000001,255621911.0,2176,3099
E01013060,1004,101739.75900000005,212255944.0,2086,3099
E01018821,523,49689.84999999999,106561660.0,2145,3099
E01018133,650,62399.350000000006,124954825.0,2003,3099
E01023082,718,52008.77800000003,101613570.0,1954,3099
E01013374,586,57941.12999999998,117047762.0,2020,3099
E01032706,888,70959.29759999998,143122813.0,2017,3099
W01001127,566,80807.52799999998,172569726.0,2136,3098
E01018119,487,59842.441000000006,122639450.0,2049,3098
E01020487,411,39277.29599999999,79802550.0,2032,3098
E01023791,442,42075.65999999999,86447242.0,2055,3098
E01024178,494,42091.19,81781768.0,1943,3098
E01009469,566,60219.41000000001,120838009.0,2007,3098
E01020587,763,57735.959999999985,112343942.0,1946,3098
E01013440,860,73970.0582,147033149.0,1988,3098
E01027903,369,53101.24560000001,106763526.0,2011,3097
E01033274,345,17694.5,33253949.0,1879,3097
E01035085,697,70219.49,146702619.0,2089,3097
W01001595,308,51674.87999999999,106562830.0,2062,3097
E01025881,380,49408.5066,99846725.0,2021,3096
E01024413,812,62774.80800000002,123489064.0,1967,3096
E01007937,643,59185.159999999974,119235566.0,2015,3096
E01020250,660,54985.21000000001,110814852.0,2015,3096
E01015927,418,33789.136,69455409.0,2056,3096
E01021484,632,50946.09599999999,103012169.0,2022,3096
E01018829,273,33653.73000000001,68338525.0,2031,3096
E01015801,554,38166.189999999995,76657877.0,2009,3096
E01031562,332,27134.87,54210012.0,1998,3096
E01027046,802,82153.57000000002,164488239.0,2002,3096
E01028401,440,56924.79000000002,114848295.0,2018,3096
E01024703,638,74239.382,151456157.0,2040,3096
E01016089,562,51436.81999999999,104468008.0,2031,3096
E01007957,547,58992.89899999995,120250211.0,2038,3096
E01018609,698,73593.171,151012558.0,2052,3096
E01027292,266,25832.279999999988,53153933.0,2058,3095
E01019355,783,87905.47099999996,179309701.0,2040,3095
E01016827,1190,82822.25000000003,155135830.0,1873,3095
W01001568,238,39103.83000000002,80893488.0,2069,3095
E01018575,652,61366.75,126049070.0,2054,3095
E01022836,500,45038.962000000014,91763240.0,2037,3095
E01030184,548,50846.30000000001,104230283.0,2050,3094
E01032399,741,93938.023,195580697.0,2082,3094
E01028964,707,70407.29799999998,147742650.0,2098,3094
E01018167,624,66871.9,131240264.0,1963,3094
E01018173,825,53473.060000000005,103949331.0,1944,3094
W01001772,508,53626.58799999999,110070868.0,2053,3094
E01017160,1060,79175.47300000003,150453047.0,1900,3094
E01010211,355,33131.19999999998,66484984.0,2007,3094
E01030127,883,68912.84,129146201.0,1874,3094
E01022233,451,56211.818,114448174.0,2036,3094
E01016826,699,80171.18999999999,153750736.0,1918,3094
E01017383,1267,94405.15999999997,185264840.0,1962,3093
E01022963,493,45583.37800000001,91057600.0,1998,3093
E01016464,523,35975.03000000001,67227250.0,1869,3093
E01028861,386,50409.53,106294565.0,2109,3093
E01033714,1105,210351.50999999992,429873272.0,2044,3093
W01001896,468,46994.14799999999,96079985.0,2045,3093
E01017470,499,52422.14000000002,105051058.0,2004,3093
E01025803,704,89836.40999999997,185931404.0,2070,3093
E01022156,848,76969.04639999993,157197927.0,2042,3093
E01003573,232,21689.23,41351454.0,1907,3092
E01014637,615,67857.54999999997,135977204.0,2004,3092
E01006208,455,43300.66000000001,86870534.0,2006,3092
E01032189,1057,104079.40999999997,219866773.0,2112,3092
E01017062,445,53509.95,108422749.0,2026,3092
E01024305,251,20639.793999999994,41690903.0,2020,3092
E01032110,951,96431.24399999998,203941338.0,2115,3092
E01015813,710,39453.284,78110229.0,1980,3092
E01016865,69,5197.919999999999,10667710.0,2052,3092
E01034017,416,51089.676,116683191.0,2284,3092
E01035381,492,45622.287000000026,94665921.0,2075,3092
E01031924,1067,83621.43300000002,159222745.0,1904,3092
E01006986,375,83616.95,169878380.0,2032,3092
E01014992,495,47954.00000000001,96771390.0,2018,3092
E01031965,613,48010.429999999986,95346348.0,1986,3092
E01003391,189,15632.68,29841151.0,1909,3091
E01024549,276,38562.58,81131610.0,2104,3091
E01003715,325,33624.030000000006,64623515.0,1922,3091
E01029508,928,103177.85549999995,200722503.0,1945,3091
E01017200,1003,73697.74800000002,147306692.0,1999,3091
E01027005,737,106898.34000000004,213434613.0,1997,3091
E01029217,602,72470.86999999997,148363314.0,2047,3091
E01007144,297,37135.659999999996,75863819.0,2043,3091
E01028365,1134,109564.76000000007,225735495.0,2060,3091
E01017307,1058,91587.63999999997,186322446.0,2034,3091
E01021529,401,37582.840000000004,77248112.0,2055,3091
E01016105,516,46702.68999999999,94193570.0,2017,3091
E01018578,429,43654.427,88160986.0,2020,3090
E01021904,792,83817.99,170277670.0,2032,3090
E01017580,1272,79374.79199999996,154471398.0,1946,3090
E01015721,612,46701.35400000002,94204799.0,2017,3090
E01021120,1230,87121.95999999998,176493941.0,2026,3090
E01015000,356,42445.21599999999,86712926.0,2043,3090
E01027031,486,69376.941,138960158.0,2003,3090
E01016750,843,76611.76000000001,146881751.0,1917,3090
E01021367,391,37412.490000000005,75904523.0,2029,3090
E01032134,514,51650.06800000001,103199678.0,1998,3090
E01019377,737,83793.74999999999,171675330.0,2049,3090
E01031023,438,53360.62999999999,107597281.0,2016,3090
E01018162,624,51598.047999999966,100294871.0,1944,3090
E01013400,1253,84168.6092,159815940.0,1899,3090
E01028960,185,27343.580000000005,56290591.0,2059,3089
E01013428,799,63297.21999999999,128181623.0,2025,3089
E01033364,1178,96880.3000000001,197242137.0,2036,3089
E01010384,508,45797.33499999997,92883309.0,2028,3089
E01034740,587,53990.61999999998,105468857.0,1953,3089
E01027731,808,94751.95000000001,190740276.0,2013,3089
E01020148,301,34596.86,70108141.0,2026,3089
E01032036,404,48927.91920000002,96643330.0,1975,3089
E01031999,752,70248.29999999996,142723587.0,2032,3089
E01017527,773,54780.43000000001,105590085.0,1928,3089
E01016449,346,27727.076999999997,52855148.0,1906,3089
E01017298,658,66399.9,134133846.0,2020,3088
E01014461,423,33761.345,66569830.0,1972,3088
E01021496,596,48175.94899999999,96517619.0,2003,3088
E01015588,498,60710.657200000045,122136635.0,2012,3088
E01029673,372,41575.84000000001,84604640.0,2035,3088
E01011581,464,46503.789999999986,97455799.0,2096,3088
E01009803,432,49048.18000000001,100045891.0,2040,3088
E01014763,869,61293.97999999999,120900247.0,1972,3088
E01035164,483,33726.220000000016,62276591.0,1847,3088
E01013998,518,60726.387999999984,123941406.0,2041,3088
E01022723,751,56669.229999999996,111251663.0,1963,3088
E01018371,522,60457.220000000016,125901847.0,2082,3088
E01024292,388,42767.79,86653945.0,2026,3088
E01018414,583,64706.811999999954,132119572.0,2042,3088
E01015324,725,63393.43799999997,125793449.0,1984,3087
E01035165,241,14582.749999999996,29854275.0,2047,3087
E01035419,872,112494.97999999994,217204593.0,1931,3087
E01033247,296,19218.814,36313732.0,1889,3087
E01034431,733,82916.63999999996,158949371.0,1917,3087
E01022952,632,51260.330000000045,102850596.0,2006,3087
E01016092,609,51145.34999999999,102778210.0,2010,3087
E01015928,492,42709.873999999974,86492327.0,2025,3087
E01018323,477,59822.72557999999,121273360.0,2027,3087
E01011565,638,77528.25000000001,156464004.0,2018,3086
E01034169,991,77035.74999999997,147246392.0,1911,3086
E01027661,476,43099.06999999998,87239699.0,2024,3086
E01032227,416,44313.62317000001,90630858.0,2045,3086
W01001823,570,71252.08499999998,142990902.0,2007,3086
E01033804,280,13892.199999999999,25808550.0,1858,3086
E01000033,214,18417.309999999998,37139585.0,2017,3086
E01018708,496,69078.57800000002,140823274.0,2039,3086
E01035068,550,53644.11000000005,113349397.0,2113,3086
E01018185,801,67241.83000000003,134135824.0,1995,3085
E01022948,798,70035.64400000004,141636791.0,2022,3085
E01014936,443,45032.729000000014,90923981.0,2019,3085
E01016000,653,48724.57300000002,97205548.0,1995,3085
E01023785,564,44252.130000000005,89635396.0,2026,3085
E01013469,772,54433.626,110169317.0,2024,3085
E01027264,805,71244.31999999999,140761898.0,1976,3085
E01021668,1321,72394.88999999997,137670760.0,1902,3085
E01024548,288,37517.48000000002,76005925.0,2026,3085
E01025737,1290,135959.87999999998,283882553.0,2088,3085
E01028374,398,52719.890000000036,107596939.0,2041,3085
E01015441,858,70310.9,139353848.0,1982,3084
E01021514,523,45794.66100000001,92042094.0,2010,3084
E01022837,665,57938.671999999955,115048509.0,1986,3084
E01032689,639,73679.55,144108716.0,1956,3084
E01034865,576,44229.54999999998,88473404.0,2000,3084
E01034794,952,94881.84000000005,191226860.0,2015,3084
E01024542,1148,106385.97310000006,204851336.0,1926,3084
E01020577,713,60809.369999999995,125986615.0,2072,3084
E01017384,681,52826.22600000002,105421388.0,1996,3084
E01022314,607,58130.759999999966,119520475.0,2056,3084
E01025354,837,97930.234,206912605.0,2113,3083
E01014735,947,83664.13000000006,171914511.0,2055,3083
E01000429,960,48277.329999999994,90020340.0,1865,3083
E01021631,446,35283.06999999998,71829811.0,2036,3083
E01021900,558,54180.159999999996,105141415.0,1941,3083
E01035028,450,54360.00999999998,117823138.0,2167,3083
E01020298,1111,125178.66,252246510.0,2015,3083
E01017478,533,66928.09999999998,131331665.0,1962,3083
E01003569,198,18667.78,35744807.0,1915,3082
E01013377,535,52417.460800000015,104728997.0,1998,3082
E01031181,607,62831.20399999999,124842818.0,1987,3082
E01016094,635,56323.25000000003,113773896.0,2020,3082
E01021669,1087,59089.62999999996,111671572.0,1890,3082
E01010203,838,70672.81000000004,142114974.0,2011,3082
E01010698,1155,100096.73000000001,203826599.0,2036,3082
E01029190,640,75405.04400000001,152682054.0,2025,3082
E01034673,575,87674.39649999994,175191186.0,1998,3082
E01013435,541,43693.82600000001,88296676.0,2021,3082
E01016740,496,44389.179999999986,89045983.0,2006,3081
E01020120,886,98871.16,198825706.0,2011,3081
E01032403,839,89632.83000000002,189312492.0,2112,3081
E01031596,628,48383.124,94291059.0,1949,3081
E01027044,699,100220.61000000003,200952831.0,2005,3081
E01006099,582,57699.93599999995,116330023.0,2016,3081
E01017152,619,47912.090999999986,94742385.0,1977,3081
E01022549,432,33406.92199999998,66764250.0,1999,3081
E01023077,682,51933.97500000002,103959744.0,2002,3081
E01016104,728,57699.69000000004,114167880.0,1979,3081
E01011564,544,59583.87999999997,118235062.0,1984,3081
E01030050,1442,126287.53611999998,254727247.0,2017,3081
E01002170,182,26971.322999999997,54074050.0,2005,3081
E01022478,466,34398.626000000004,66373498.0,1930,3081
E01014520,500,48340.01380000001,100087663.0,2070,3081
E01028399,500,65700.51999999997,131405726.0,2000,3081
E01022150,731,62077.60060000003,123341430.0,1987,3080
E01018281,346,32224.998000000007,65145657.0,2022,3080
E01013789,374,64042.61200000002,126078561.0,1969,3080
E01032055,435,57264.312000000005,113841444.0,1988,3080
E01034539,756,70932.80999999997,148912699.0,2099,3080
E01017485,688,63312.82000000001,126173150.0,1993,3080
E01028430,800,71564.13799999993,141213993.0,1973,3080
E01013430,594,60130.202,122346847.0,2035,3080
E01031327,422,35781.15599999999,71566304.0,2000,3079
E01020295,526,60110.33799999999,122157567.0,2032,3079
E01014419,374,42966.78000000002,88916417.0,2069,3079
E01014795,546,48466.07999999999,97772662.0,2017,3079
E01019727,709,80067.76200000002,167662473.0,2094,3079
E01030181,950,87472.22,168240409.0,1923,3079
E01034864,552,40399.51,78968668.0,1955,3079
E01015959,635,54438.95000000002,110238178.0,2025,3079
E01021671,650,70883.51000000004,137479480.0,1940,3078
E01001673,247,19502.149999999998,37963911.0,1947,3078
E01034944,434,34279.064,76948373.0,2245,3078
E01034371,658,51134.18400000001,105105934.0,2055,3078
E01017288,648,62806.16000000003,124982219.0,1990,3078
E01024090,778,58671.600000000006,114453666.0,1951,3078
E01034735,447,33988.49999999999,76963720.0,2264,3078
E01013371,516,51462.85999999999,102435845.0,1990,3078
E01021576,242,18064.630000000005,35744871.0,1979,3077
E01034755,598,75144.04800000001,165376853.0,2201,3077
E01009418,655,61472.64999999999,121444259.0,1976,3077
E01018363,429,37495.505999999994,75357682.0,2010,3077
E01006160,1001,77650.61800000002,155152220.0,1998,3077
E01019993,531,42180.50000000001,83388664.0,1977,3077
E01024577,584,46395.82000000003,88327410.0,1904,3077
E01028604,405,31384.369999999988,61677525.0,1965,3077
E01014884,439,52141.33000000001,102672334.0,1969,3077
E01028567,267,21569.309999999994,42398050.0,1966,3077
E01023995,466,38674.39799999998,77754878.0,2011,3077
E01002314,332,27342.78,54155523.0,1981,3077
E01015627,503,70035.204,141890387.0,2026,3077
E01015378,882,79785.02799999996,154880151.0,1941,3077
E01021638,658,54545.41999999999,116420192.0,2134,3077
E01014611,460,39764.09000000001,80713566.0,2030,3076
E01015092,832,68877.79999999999,150447851.0,2184,3076
E01028831,544,59863.170000000006,118973782.0,1987,3076
E01024228,959,92914.82320000003,189671664.0,2041,3076
W01000446,680,63363.595000000016,129105131.0,2038,3076
E01031027,400,53369.66000000001,110378295.0,2068,3076
E01014787,839,87581.84700000004,170390884.0,1946,3076
E01007284,468,54295.965,111671555.0,2057,3076
E01007262,605,81434.69000000005,164939988.0,2025,3076
E01033748,1100,71177.64000000003,130585992.0,1835,3076
E01026852,569,57033.26259999996,115955023.0,2033,3076
E01003488,169,14273.53,27878520.0,1953,3075
E01009450,535,53147.648000000016,106201595.0,1998,3075
E01014750,791,79304.43999999997,161932684.0,2042,3075
E01031915,719,58926.380000000034,119132288.0,2022,3075
E01029126,536,53439.86000000002,106432198.0,1992,3075
E01021844,286,26766.110000000004,53814240.0,2011,3075
E01020167,774,73424.91000000003,148089167.0,2017,3075
