postcode_district,property_type,num_sales,total_floor_area,total_price,price_per_sqm,adj_price_per_sqm
CO1,S,1695,141958.0,302826457.0,2133,3072
CO1,T,3948,286399.0,574124716.0,2005,2942
CO10,ALL,12861,1289601.0,3078147707.0,2387,3342
CO10,D,4612,628368.0,1565390458.0,2491,3470
CO10,F,1118,62097.0,132868669.0,2140,3064
CO10,S,3254,296435.0,708371664.0,2390,3330
CO10,T,3877,302701.0,671516916.0,2218,3142
CO11,ALL,3781,384269.0,1012268921.0,2634,3567
CO11,D,1614,208982.0,563843177.0,2698,3610
CO11,F,349,20178.0,46140890.0,2287,3331
CO11,S,1164,102368.0,267943924.0,2617,3541
CO11,T,654,52741.0,134340930.0,2547,3540
CO12,ALL,8466,754056.0,1298306254.0,1722,2444
CO12,D,2178,244010.0,504589752.0,2068,2887
CO12,F,985,56908.0,89606113.0,1575,2313
CO12,S,2314,200425.0,357124100.0,1782,2516
CO12,T,2989,252713.0,346986289.0,1373,1989
CO13,ALL,4893,513623.0,1271787243.0,2476,3458
CO13,D,2467,316337.0,802346201.0,2536,3513
CO13,F,1036,81268.0,187573618.0,2308,3331
CO13,S,1097,91268.0,226539534.0,2482,3458
CO13,T,293,24750.0,55327890.0,2235,3160
CO14,ALL,3396,284214.0,578775223.0,2036,2869
CO14,D,1151,109374.0,250337059.0,2289,3182
CO14,F,587,35756.0,60085645.0,1680,2481
CO14,S,1102,90171.0,185193308.0,2054,2905
CO14,T,556,48913.0,83159211.0,1700,2385
CO15,ALL,19419,1578761.0,2917447314.0,1848,2670
CO15,D,6918,649708.0,1363451291.0,2099,2980
CO15,F,4223,249186.0,387630049.0,1556,2359
CO15,S,5962,493095.0,892569122.0,1810,2599
CO15,T,2316,186772.0,273796852.0,1466,2192
CO16,ALL,8622,779870.0,1683933064.0,2159,3005
CO16,D,4235,462300.0,1036793531.0,2243,3092
CO16,F,460,23889.0,33614245.0,1407,2170
CO16,S,2559,197108.0,429641091.0,2180,3044
CO16,T,1368,96573.0,183884197.0,1904,2719
CO2,ALL,14378,1162793.0,2651645726.0,2280,3216
CO2,D,2061,241343.0,597869149.0,2477,3428
CO2,F,3964,235665.0,537971201.0,2283,3320
CO2,S,3476,302453.0,687479821.0,2273,3168
CO2,T,4877,383332.0,828325555.0,2161,3055
CO3,ALL,11311,1131030.0,2953837150.0,2612,3637
CO3,D,3759,484239.0,1361249213.0,2811,3838
CO3,F,1992,128270.0,296934791.0,2315,3433
CO3,S,3588,354181.0,908693922.0,2566,3565
CO3,T,1972,164340.0,386959224.0,2355,3358
CO4,ALL,17876,1591851.0,3798290105.0,2386,3361
CO4,D,4708,575379.0,1486335091.0,2583,3564
CO4,F,3358,193846.0,430485617.0,2221,3246
CO4,S,5022,430953.0,1011623697.0,2347,3308
CO4,T,4788,391673.0,869845700.0,2221,3178
CO5,ALL,6249,671892.0,1909982243.0,2843,3936
CO5,D,3014,408019.0,1185379662.0,2905,4005
CO5,F,811,46525.0,119784995.0,2575,3682
CO5,S,1678,155385.0,431316310.0,2776,3850
CO5,T,746,61963.0,173501276.0,2800,3881
CO6,ALL,5659,664217.0,1826731659.0,2750,3840
CO6,D,2801,418127.0,1184546554.0,2833,3936
CO6,F,569,35943.0,74443439.0,2071,3052
CO6,S,1446,141805.0,382954580.0,2701,3765
CO6,T,843,68342.0,184787086.0,2704,3828
CO7,ALL,8279,923471.0,2395774913.0,2594,3587
CO7,D,3845,550477.0,1456225804.0,2645,3630
CO7,F,706,48776.0,118521351.0,2430,3496
CO7,S,2583,231823.0,589767513.0,2544,3536
CO7,T,1145,92395.0,231260245.0,2503,3505
CO8,ALL,654,79161.0,192098194.0,2427,3378
CO8,D,335,50874.0,127428193.0,2505,3475
CO8,F,21,1526.0,2527195.0,1656,2566
CO8,S,189,18109.0,41954916.0,2317,3214
CO8,T,109,8652.0,20187890.0,2333,3288
CO9,ALL,8672,828272.0,1982013096.0,2393,3346
CO9,D,2551,336965.0,890724681.0,2643,3637
CO9,F,872,50836.0,102308126.0,2013,2935
CO9,S,2751,250010.0,584140419.0,2336,3254
CO9,T,2498,190461.0,404839870.0,2126,3062
CR0,ALL,43085,3419516.0,10490288051.0,3068,4420
CR0,D,1926,281185.0,942190353.0,3351,4768
CR0,F,18777,1096623.0,3619357583.0,3300,4788
CR0,S,7221,736756.0,2241358097.0,3042,4315
CR0,T,15161,1304952.0,3687382018.0,2826,4094
CR2,ALL,17498,1610598.0,5242907894.0,3255,4616
CR2,D,2723,401294.0,1423570117.0,3547,4920
CR2,F,6636,401508.0,1252897220.0,3120,4569
CR2,S,4649,519836.0,1662918287.0,3199,4474
CR2,T,3490,287960.0,903522270.0,3138,4514
CR3,ALL,12155,1202165.0,3906620217.0,3250,4634
CR3,D,2876,468361.0,1612887887.0,3444,4892
CR3,F,4440,285314.0,843990987.0,2958,4304
CR3,S,3118,298741.0,977879071.0,3273,4601
CR3,T,1721,149749.0,471862272.0,3151,4521
CR4,ALL,14667,1099340.0,3318698548.0,3019,4377
CR4,D,154,15904.0,51334683.0,3228,4597
CR4,F,6245,335683.0,1040215834.0,3099,4586
CR4,S,1253,116797.0,330186919.0,2827,4110
CR4,T,7015,630956.0,1896961112.0,3006,4309
CR5,ALL,9758,1082543.0,3777487423.0,3489,4857
CR5,D,2832,436319.0,1593888001.0,3653,5069
CR5,F,1495,98628.0,318758911.0,3232,4552
CR5,S,3434,370383.0,1293766451.0,3493,4823
CR5,T,1997,177213.0,571074060.0,3223,4578
CR6,ALL,3663,427649.0,1500781823.0,3509,4912
CR6,D,1134,204909.0,726583630.0,3546,4956
CR6,F,949,64823.0,237932027.0,3670,5152
CR6,S,1173,117813.0,401808541.0,3411,4745
CR6,T,407,40104.0,134457625.0,3353,4793
CR7,ALL,10102,859521.0,2208889481.0,2570,3753
CR7,D,117,13707.0,39829345.0,2906,4208
CR7,F,3110,179397.0,483579462.0,2696,4004
CR7,S,1130,124140.0,307569773.0,2478,3633
CR7,T,5745,542277.0,1377910901.0,2541,3686
CR8,ALL,11410,1317612.0,4300768648.0,3264,4613
CR8,D,3425,610816.0,2026751688.0,3318,4678
CR8,F,3534,232100.0,764809475.0,3295,4676
CR8,S,2574,305297.0,976719272.0,3199,4501
CR8,T,1877,169399.0,532488213.0,3143,4498
CT1,ALL,10974,941347.0,2383631700.0,2532,3619
CT1,D,1182,160219.0,454582917.0,2837,3878
CT1,F,3228,210127.0,574131650.0,2732,3951
CT1,S,2774,250471.0,585733753.0,2339,3351
CT1,T,3790,320530.0,769183380.0,2400,3481
CT10,ALL,10328,1066882.0,2588183458.0,2426,3392
CT10,D,3448,459546.0,1209739517.0,2632,3638
CT10,F,1800,124501.0,307304542.0,2468,3523
CT10,S,3461,335167.0,755229516.0,2253,3171
CT10,T,1619,147668.0,315909883.0,2139,3018
CT11,ALL,12797,1174775.0,2122788324.0,1807,2582
CT11,D,1210,147926.0,328273409.0,2219,3102
CT11,F,2662,166307.0,316042007.0,1900,2722
CT11,S,3051,296133.0,563690450.0,1904,2711
CT11,T,5874,564409.0,914782458.0,1621,2336
CT12,ALL,4708,417602.0,882785986.0,2114,2954
CT12,D,1054,116758.0,294254785.0,2520,3483
CT12,F,345,19889.0,36830837.0,1852,2594
CT12,S,2085,178052.0,368374983.0,2069,2890
CT12,T,1224,102903.0,183325381.0,1782,2532
CT13,ALL,3012,318455.0,768890758.0,2414,3351
CT13,D,761,113463.0,281296337.0,2479,3428
CT13,F,228,16305.0,38951908.0,2389,3335
CT13,S,1035,95354.0,231716160.0,2430,3364
CT13,T,988,93333.0,216926353.0,2324,3246
CT14,ALL,12987,1217037.0,2855758094.0,2346,3277
CT14,D,2391,314372.0,827558380.0,2632,3640
CT14,F,1902,119678.0,267173781.0,2232,3168
CT14,S,3907,356455.0,808964830.0,2269,3172
CT14,T,4787,426532.0,952061103.0,2232,3127
CT15,ALL,2683,308602.0,777691031.0,2520,3541
CT15,D,1280,183729.0,481752411.0,2622,3676
CT15,F,201,14883.0,33141729.0,2227,3329
CT15,S,832,77665.0,188698454.0,2430,3412
CT15,T,370,32325.0,74098437.0,2292,3175
CT16,ALL,6312,559097.0,1116743090.0,1997,2754
CT16,D,941,116894.0,301121470.0,2576,3456
CT16,F,1203,77607.0,135867700.0,1751,2509
CT16,S,1350,123623.0,269191739.0,2178,2967
CT16,T,2818,240973.0,410562181.0,1704,2384
CT17,ALL,7434,617089.0,1010997852.0,1638,2344
CT17,D,649,71630.0,162662547.0,2271,3141
CT17,F,818,50775.0,77498889.0,1526,2263
CT17,S,1501,135901.0,253470759.0,1865,2619
CT17,T,4466,358783.0,517365657.0,1442,2091
CT18,ALL,3511,363519.0,945685734.0,2601,3637
CT18,D,1500,193339.0,509363273.0,2635,3677
CT18,F,193,12215.0,28145009.0,2304,3179
CT18,S,1028,93870.0,249635333.0,2659,3683
CT18,T,790,64095.0,158542119.0,2474,3536
CT19,ALL,9746,933878.0,1682468356.0,1802,2544
CT19,D,688,91392.0,214131717.0,2343,3235
CT19,F,1029,66411.0,113535114.0,1710,2453
CT19,S,2477,252812.0,510640974.0,2020,2834
CT19,T,5552,523263.0,844160551.0,1613,2295
CT2,ALL,7543,693456.0,1800110036.0,2596,3708
CT2,D,1337,178701.0,519860873.0,2909,4065
CT2,F,1311,80324.0,209462135.0,2608,3825
CT2,S,2476,227336.0,560587142.0,2466,3517
CT2,T,2419,207095.0,510199886.0,2464,3563
CT20,ALL,9384,861913.0,1740856646.0,2020,2819
CT20,D,994,161473.0,410910004.0,2545,3498
CT20,F,4952,362993.0,652852205.0,1799,2577
CT20,S,1286,137159.0,313112327.0,2283,3086
CT20,T,2152,200288.0,363982110.0,1817,2529
CT21,ALL,7103,740516.0,1955382536.0,2641,3685
CT21,D,2135,297162.0,845026585.0,2844,3945
CT21,F,1318,97644.0,256173235.0,2624,3684
CT21,S,1905,191384.0,484727516.0,2533,3524
CT21,T,1745,154326.0,369455200.0,2394,3383
CT3,ALL,4356,469947.0,1265209803.0,2692,3660
CT3,D,1597,234067.0,659403697.0,2817,3787
CT3,F,201,13005.0,28704238.0,2207,3013
CT3,S,1387,127216.0,326215609.0,2564,3545
CT3,T,1171,95659.0,250886259.0,2623,3589
CT4,ALL,3615,461451.0,1249205202.0,2707,3801
CT4,D,1718,279182.0,763582629.0,2735,3844
CT4,F,191,12242.0,31907777.0,2606,3786
CT4,S,942,98835.0,269755421.0,2729,3794
CT4,T,764,71192.0,183959375.0,2584,3644
CT5,ALL,12898,1248907.0,3530925794.0,2827,3954
CT5,D,4298,542232.0,1591899571.0,2936,4078
CT5,F,1798,109916.0,307898733.0,2801,3975
CT5,S,3948,347443.0,959305504.0,2761,3857
CT5,T,2854,249316.0,671821986.0,2695,3811
CT6,ALL,15811,1474537.0,3483467734.0,2362,3313
CT6,D,6266,700593.0,1759035470.0,2511,3490
CT6,F,2179,129052.0,280857717.0,2176,3057
CT6,S,4496,395685.0,934653721.0,2362,3308
CT6,T,2870,249207.0,508920826.0,2042,2956
CT7,ALL,5364,488936.0,1154741938.0,2362,3326
CT7,D,1732,206301.0,526183904.0,2551,3552
CT7,F,1212,76445.0,152677882.0,1997,2913
CT7,S,1623,139721.0,339943661.0,2433,3413
CT7,T,797,66469.0,135936491.0,2045,2912
CT8,ALL,3340,296576.0,592256810.0,1997,2837
CT8,D,366,47498.0,103631930.0,2182,3069
CT8,F,1155,72894.0,147704723.0,2026,2940
CT8,S,628,61229.0,119819945.0,1957,2797
CT8,T,1191,114955.0,221100212.0,1923,2698
CT9,ALL,16378,1493009.0,2784277971.0,1865,2635
CT9,D,2159,271040.0,609151927.0,2247,3141
CT9,F,4693,283084.0,508417487.0,1796,2561
CT9,S,3813,400370.0,768459739.0,1919,2702
CT9,T,5713,538515.0,898248818.0,1668,2369
CV1,ALL,7729,606858.0,768810817.0,1267,1978
CV1,D,101,11955.0,21934956.0,1835,2581
CV1,F,2065,117304.0,234075752.0,1995,3113
CV1,S,496,54430.0,65381518.0,1201,1854
CV1,T,5067,423169.0,447418591.0,1057,1663
CV10,ALL,18024,1543397.0,2639161022.0,1710,2382
CV10,D,3772,409085.0,881343741.0,2154,2915
CV10,F,1145,69684.0,112495090.0,1614,2345
CV10,S,7144,587092.0,1002710596.0,1708,2388
CV10,T,5963,477536.0,642611595.0,1346,1924
CV11,ALL,14764,1385480.0,2547504439.0,1839,2554
CV11,D,5139,609580.0,1359501042.0,2230,3018
CV11,F,1158,61552.0,94890102.0,1542,2363
CV11,S,4328,378023.0,676386686.0,1789,2497
CV11,T,4139,336325.0,416726609.0,1239,1811
CV12,ALL,9410,790339.0,1336103729.0,1691,2391
CV12,D,1775,190292.0,393885153.0,2070,2905
CV12,F,664,36824.0,59545587.0,1617,2382
CV12,S,4499,366538.0,620568255.0,1693,2366
CV12,T,2472,196685.0,262104734.0,1333,1941
CV13,ALL,1978,244291.0,585403094.0,2396,3339
CV13,D,978,155618.0,386999311.0,2487,3442
CV13,F,96,8671.0,17010639.0,1962,2926
CV13,S,599,54385.0,126076316.0,2318,3239
CV13,T,305,25617.0,55316828.0,2159,3065
CV2,ALL,19322,1551789.0,2368045917.0,1526,2192
CV2,D,1039,107717.0,208207259.0,1933,2721
CV2,F,1859,100752.0,152077256.0,1509,2329
CV2,S,4336,365331.0,637270155.0,1744,2425
CV2,T,12088,977989.0,1370491247.0,1401,2032
CV21,ALL,15341,1346568.0,2327874916.0,1729,2467
CV21,D,2492,285857.0,612271764.0,2142,2966
CV21,F,1588,83748.0,166083601.0,1983,2827
CV21,S,4262,381280.0,705935293.0,1851,2614
CV21,T,6999,595683.0,843584258.0,1416,2083
CV22,ALL,12074,1184931.0,2597915016.0,2192,3041
CV22,D,3831,509440.0,1269317704.0,2492,3379
CV22,F,1158,68689.0,133583446.0,1945,2882
CV22,S,4951,432380.0,873077148.0,2019,2822
CV22,T,2134,174422.0,321936718.0,1846,2658
CV23,ALL,6737,772228.0,1834042925.0,2375,3273
CV23,D,3376,483573.0,1172522998.0,2425,3338
CV23,F,454,25200.0,53529416.0,2124,3131
CV23,S,1660,156503.0,370726778.0,2369,3248
CV23,T,1247,106952.0,237263733.0,2218,3052
CV3,ALL,19016,1655823.0,3181366192.0,1921,2708
CV3,D,2466,290361.0,708020427.0,2438,3371
CV3,F,2759,161608.0,244230089.0,1511,2257
CV3,S,6362,595439.0,1231553942.0,2068,2886
CV3,T,7429,608415.0,997561734.0,1640,2335
CV31,ALL,10604,904146.0,2162747309.0,2392,3439
CV31,D,1219,154118.0,428609616.0,2781,3884
CV31,F,2427,151434.0,337793615.0,2231,3353
CV31,S,3487,305609.0,722629232.0,2365,3384
CV31,T,3471,292985.0,673714846.0,2299,3305
CV32,ALL,13061,1328192.0,3543107276.0,2668,3781
CV32,D,1991,305417.0,911568869.0,2985,4169
CV32,F,4326,307593.0,803978279.0,2614,3815
CV32,S,3284,346110.0,872729214.0,2522,3545
CV32,T,3460,369072.0,954830914.0,2587,3653
CV33,ALL,1975,220433.0,681552749.0,3092,4089
CV33,D,841,120728.0,387104201.0,3206,4204
CV33,F,43,3960.0,9749172.0,2462,3336
CV33,S,675,62529.0,188937503.0,3022,4043
CV33,T,416,33216.0,95761873.0,2883,3845
CV34,ALL,14119,1275646.0,3494141354.0,2739,3794
CV34,D,3453,437014.0,1333306672.0,3051,4116
CV34,F,3118,192194.0,485160821.0,2524,3648
CV34,S,3372,298956.0,803252801.0,2687,3694
CV34,T,4176,347482.0,872421060.0,2511,3555
CV35,ALL,5672,713506.0,2131641391.0,2988,4155
CV35,D,3003,467601.0,1426955568.0,3052,4236
CV35,F,352,28221.0,75279208.0,2667,3717
CV35,S,1323,130124.0,374544211.0,2878,4017
CV35,T,994,87560.0,254862404.0,2911,4070
CV36,ALL,3493,386756.0,1061869168.0,2746,3822
CV36,D,1729,234193.0,680737677.0,2907,4007
CV36,F,204,12526.0,27672900.0,2209,3190
CV36,S,749,70416.0,180255724.0,2560,3606
CV36,T,811,69621.0,173202867.0,2488,3530
CV37,ALL,17152,1833849.0,5311104153.0,2896,4041
CV37,D,5680,869307.0,2660637240.0,3061,4189
CV37,F,3444,213268.0,578585226.0,2713,4041
CV37,S,4370,435306.0,1204961531.0,2768,3858
CV37,T,3658,315968.0,866920156.0,2744,3888
CV4,ALL,9988,955502.0,1899870431.0,1988,2819
CV4,D,2320,338262.0,812731682.0,2403,3428
CV4,F,1348,78839.0,139281814.0,1767,2452
CV4,S,3003,275219.0,508428641.0,1847,2585
CV4,T,3317,263182.0,439428294.0,1670,2390
CV47,ALL,6088,620858.0,1617560022.0,2605,3570
CV47,D,2278,307708.0,846032822.0,2749,3752
CV47,F,478,26411.0,59456902.0,2251,3149
CV47,S,1993,180921.0,466469416.0,2578,3514
CV47,T,1339,105818.0,245600882.0,2321,3243
CV5,ALL,18147,1580849.0,3078571762.0,1947,2752
CV5,D,1861,241610.0,605884207.0,2508,3463
CV5,F,2950,170634.0,316205860.0,1853,2695
CV5,S,4181,406753.0,860817286.0,2116,2934
CV5,T,9155,761852.0,1295664409.0,1701,2442
CV6,ALL,27000,2148842.0,3348974445.0,1559,2227
CV6,D,1815,188481.0,403020921.0,2138,2933
CV6,F,1722,92145.0,159213081.0,1728,2500
CV6,S,6304,523927.0,878111673.0,1676,2354
CV6,T,17159,1344289.0,1908628770.0,1420,2059
CV7,ALL,5593,610130.0,1479887797.0,2426,3389
CV7,D,2123,319940.0,878260839.0,2745,3815
CV7,F,512,29887.0,67716649.0,2266,3327
CV7,S,1740,159801.0,342552239.0,2144,2992
CV7,T,1218,100502.0,191358070.0,1904,2681
CV8,ALL,11366,1124248.0,3083957100.0,2743,3868
CV8,D,3206,465663.0,1389614852.0,2984,4115
CV8,F,1821,103370.0,251819489.0,2436,3638
CV8,S,3955,363755.0,966637979.0,2657,3774
CV8,T,2384,191460.0,475884780.0,2486,3571
CV9,ALL,5129,506102.0,973422412.0,1923,2694
CV9,D,1574,213001.0,473604566.0,2223,3061
CV9,F,320,19106.0,34836776.0,1823,2606
CV9,S,1571,139475.0,257539556.0,1846,2601
CV9,T,1664,134520.0,207441514.0,1542,2222
CW1,ALL,14998,1266488.0,1859295458.0,1468,2078
CW1,D,3561,375751.0,702341829.0,1869,2570
CW1,F,669,37592.0,62505622.0,1663,2594
CW1,S,5801,453681.0,692708789.0,1527,2131
CW1,T,4967,399464.0,401739218.0,1006,1507
CW10,ALL,6474,606817.0,1041750058.0,1717,2469
CW10,D,2640,304243.0,557828655.0,1833,2633
CW10,F,197,13032.0,22527679.0,1729,2452
CW10,S,2010,167205.0,277740428.0,1661,2371
CW10,T,1627,122337.0,183653296.0,1501,2199
CW11,ALL,9981,988771.0,2078860144.0,2102,2886
CW11,D,4079,501629.0,1166565394.0,2326,3147
CW11,F,405,24628.0,47494406.0,1928,2780
CW11,S,3307,288822.0,558515617.0,1934,2690
CW11,T,2190,173692.0,306284727.0,1763,2474
CW12,ALL,12368,1240631.0,2556662218.0,2061,2808
CW12,D,4850,634301.0,1457519427.0,2298,3075
CW12,F,910,55755.0,103031870.0,1848,2766
CW12,S,3898,342832.0,659390495.0,1923,2640
CW12,T,2710,207743.0,336720426.0,1621,2281
CW2,ALL,13224,1257566.0,1921383986.0,1528,2187
CW2,D,3559,438100.0,873687170.0,1994,2793
CW2,F,446,25819.0,41714964.0,1616,2414
CW2,S,4795,404896.0,630908433.0,1558,2217
CW2,T,4424,388751.0,375073419.0,965,1458
CW3,ALL,1938,250953.0,521586053.0,2078,2880
CW3,D,1122,173227.0,379517967.0,2191,3018
CW3,F,103,6897.0,15727663.0,2280,2984
CW3,S,469,48227.0,84588016.0,1754,2487
CW3,T,244,22602.0,41752407.0,1847,2623
CW4,ALL,2374,286723.0,768085213.0,2679,3652
CW4,D,1226,189628.0,531640907.0,2804,3796
CW4,F,347,20419.0,43047029.0,2108,3201
CW4,S,552,55328.0,139681317.0,2525,3432
CW4,T,249,21348.0,53715960.0,2516,3378
CW5,ALL,11007,1177992.0,2524670435.0,2143,2995
CW5,D,3961,575521.0,1339633026.0,2328,3188
CW5,F,1295,77265.0,164093082.0,2124,3172
CW5,S,2792,269322.0,539341468.0,2003,2816
CW5,T,2959,255884.0,481602859.0,1882,2696
CW6,ALL,3448,485338.0,1268113112.0,2613,3608
CW6,D,1922,328938.0,887102408.0,2697,3719
CW6,F,88,5968.0,13555465.0,2271,3315
CW6,S,1031,108887.0,265010853.0,2434,3376
CW6,T,407,41545.0,102444386.0,2466,3378
CW7,ALL,11312,1045090.0,1615586221.0,1546,2188
CW7,D,4135,477416.0,805907171.0,1688,2382
CW7,F,329,18477.0,27042789.0,1464,2195
CW7,S,4180,344416.0,526778456.0,1529,2146
CW7,T,2668,204781.0,255857805.0,1249,1802
CW8,ALL,11160,1121498.0,2337073159.0,2084,2865
CW8,D,3446,474641.0,1195327262.0,2518,3416
CW8,F,938,55394.0,110687413.0,1998,2853
CW8,S,3598,329419.0,627650761.0,1905,2636
CW8,T,3178,262044.0,403407723.0,1539,2159
CW9,ALL,10515,1033705.0,1939133120.0,1876,2681
CW9,D,3593,462110.0,999143316.0,2162,3074
CW9,F,977,58182.0,111559952.0,1917,2876
CW9,S,3207,288129.0,519661436.0,1804,2547
CW9,T,2738,225284.0,308768416.0,1371,1995
DA1,ALL,20728,1576256.0,4598831492.0,2918,4066
DA1,D,869,104349.0,339445023.0,3253,4468
DA1,F,5965,329756.0,996831329.0,3023,4174
DA1,S,4354,400684.0,1159274985.0,2893,4016
DA1,T,9540,741467.0,2103280155.0,2837,3988
DA10,ALL,3828,319773.0,1019015496.0,3187,4233
DA10,D,534,63306.0,238043132.0,3760,4903
DA10,F,711,45289.0,154547581.0,3412,4334
DA10,S,814,75123.0,260110093.0,3462,4564
DA10,T,1769,136055.0,366314690.0,2692,3705
DA11,ALL,8590,719895.0,1875582375.0,2605,3670
DA11,D,769,96921.0,287514445.0,2966,4070
DA11,F,2199,121104.0,313468703.0,2588,3856
DA11,S,1724,168976.0,475399166.0,2813,3845
DA11,T,3898,332894.0,799200061.0,2401,3397
DA12,ALL,13450,1157201.0,2823358856.0,2440,3463
DA12,D,1337,172282.0,489786342.0,2843,4007
DA12,F,2070,116842.0,260251162.0,2227,3334
DA12,S,3988,377587.0,953914530.0,2526,3512
DA12,T,6055,490490.0,1119406822.0,2282,3264
DA13,ALL,2591,305332.0,989124306.0,3240,4507
DA13,D,1226,179770.0,586442861.0,3262,4515
DA13,F,46,3040.0,8049909.0,2648,3681
DA13,S,784,78402.0,259424692.0,3309,4623
DA13,T,535,44120.0,135206844.0,3065,4326
DA14,ALL,7829,646313.0,2064653438.0,3195,4485
DA14,D,494,73641.0,262713123.0,3567,4962
DA14,F,3627,213308.0,637600323.0,2989,4317
DA14,S,2144,227455.0,745266748.0,3277,4510
DA14,T,1564,131909.0,419073244.0,3177,4449
DA15,ALL,10044,863263.0,2914372230.0,3376,4710
DA15,D,676,93135.0,326180867.0,3502,4894
DA15,F,1846,107269.0,303048539.0,2825,4180
DA15,S,3424,351517.0,1185162919.0,3372,4663
DA15,T,4098,311342.0,1099979905.0,3533,4891
DA16,ALL,10465,903045.0,2800326080.0,3101,4328
DA16,D,272,28396.0,101699829.0,3581,4897
DA16,F,1480,85367.0,220673225.0,2585,3830
DA16,S,5753,534459.0,1674331797.0,3133,4347
DA16,T,2960,254823.0,803621229.0,3154,4391
DA17,ALL,6946,507561.0,1302043115.0,2565,3685
DA17,D,243,25988.0,80737259.0,3107,4252
DA17,F,2782,153734.0,366303132.0,2383,3547
DA17,S,1307,115292.0,314240228.0,2726,3854
DA17,T,2614,212547.0,540762496.0,2544,3623
DA18,ALL,518,46268.0,74622078.0,1613,2453
DA18,F,147,8875.0,14595260.0,1645,2573
DA18,S,18,1794.0,2294690.0,1279,2149
DA18,T,352,35500.0,57287128.0,1614,2432
DA2,ALL,7465,677601.0,2005594500.0,2960,4185
DA2,D,1197,171806.0,529661667.0,3083,4416
DA2,F,1440,85228.0,235620929.0,2765,4004
DA2,S,2446,220548.0,674549087.0,3059,4204
DA2,T,2382,200019.0,565762817.0,2829,4041
DA3,ALL,3741,440628.0,1385995842.0,3146,4356
DA3,D,1672,254606.0,816214055.0,3206,4424
DA3,F,158,9824.0,27903777.0,2840,3864
DA3,S,907,91818.0,299855777.0,3266,4513
DA3,T,1004,84380.0,242022233.0,2868,4038
DA4,ALL,1978,191477.0,643532490.0,3361,4717
DA4,D,436,70338.0,250207219.0,3557,4986
DA4,F,537,31753.0,92465993.0,2912,4139
DA4,S,473,45699.0,155972444.0,3413,4776
DA4,T,532,43687.0,144886834.0,3316,4641
DA5,ALL,6617,665685.0,2255666549.0,3388,4686
DA5,D,1171,162226.0,602560191.0,3714,5088
DA5,F,894,55973.0,177294377.0,3167,4567
DA5,S,2679,281996.0,934698168.0,3315,4577
DA5,T,1873,165490.0,541113813.0,3270,4516
DA6,ALL,3588,319991.0,1035508555.0,3236,4486
DA6,D,343,47757.0,163264089.0,3419,4817
DA6,F,1316,79800.0,277641780.0,3479,4767
DA6,S,1187,126757.0,389883964.0,3076,4244
DA6,T,742,65677.0,204718722.0,3117,4371
DA7,ALL,10924,946811.0,3033283929.0,3204,4439
DA7,D,552,59598.0,214669823.0,3602,4908
DA7,F,2063,111927.0,328287634.0,2933,4291
DA7,S,5409,532950.0,1721096866.0,3229,4436
DA7,T,2900,242336.0,769229606.0,3174,4399
DA8,ALL,10644,821366.0,2066493220.0,2516,3614
DA8,D,249,28655.0,81649864.0,2849,4035
DA8,F,3289,183969.0,420230451.0,2284,3444
DA8,S,2643,243278.0,665414532.0,2735,3818
DA8,T,4463,365464.0,899198373.0,2460,3531
DA9,ALL,7702,581887.0,1672757484.0,2875,4139
DA9,D,579,67607.0,202364553.0,2993,4215
DA9,F,3566,206747.0,603203131.0,2918,4276
DA9,S,1263,114002.0,333589262.0,2926,4151
DA9,T,2294,193531.0,533600538.0,2757,3960
DE1,ALL,4837,407544.0,585475714.0,1437,2124
DE1,D,116,16362.0,30964497.0,1892,2696
DE1,F,1325,82133.0,148250334.0,1805,2642
DE1,S,587,57418.0,73444698.0,1279,1943
DE1,T,2809,251631.0,332816185.0,1323,1959
DE11,ALL,11105,978548.0,1699571977.0,1737,2451
DE11,D,3886,426090.0,808565208.0,1898,2667
DE11,F,274,15078.0,26249650.0,1741,2495
DE11,S,4175,330238.0,554740400.0,1680,2374
DE11,T,2770,207142.0,310016719.0,1497,2127
DE12,ALL,3898,418433.0,846869893.0,2024,2814
DE12,D,1895,249475.0,545015977.0,2185,3022
DE12,F,58,3282.0,5152650.0,1570,2387
DE12,S,1152,102498.0,190067014.0,1854,2593
DE12,T,793,63178.0,106634252.0,1688,2372
DE13,ALL,10405,1117269.0,2369860543.0,2121,2907
DE13,D,4424,595996.0,1433265807.0,2405,3261
DE13,F,355,21766.0,52276819.0,2402,3326
DE13,S,3267,297095.0,580645442.0,1954,2702
DE13,T,2359,202412.0,303672475.0,1500,2122
DE14,ALL,11665,963546.0,1375764976.0,1428,2012
DE14,D,1484,160354.0,344375813.0,2148,2839
DE14,F,1283,71947.0,120488829.0,1675,2528
DE14,S,2512,214841.0,345541603.0,1608,2238
DE14,T,6386,516404.0,565358731.0,1095,1588
DE15,ALL,7100,699806.0,1136214955.0,1624,2279
DE15,D,2489,313965.0,596314269.0,1899,2645
DE15,F,329,22627.0,33821814.0,1495,2240
DE15,S,2282,206841.0,306783981.0,1483,2079
DE15,T,2000,156373.0,199294891.0,1274,1813
DE21,ALL,10985,915911.0,1659745470.0,1812,2553
DE21,D,2943,309730.0,673635850.0,2175,3047
DE21,F,409,23586.0,36767506.0,1559,2262
DE21,S,5304,415022.0,698725023.0,1684,2368
DE21,T,2329,167573.0,250617091.0,1496,2137
